prompt_id,prompt,category,occupation,condition_label,mode,steering_target,value,baseline_he_logit,baseline_she_logit,baseline_they_logit,baseline_he_prob,baseline_she_prob,baseline_they_prob,baseline_bias_score,baseline_preferred_binary_pronoun,baseline_top_prediction,steered_he_logit,steered_she_logit,steered_they_logit,steered_he_prob,steered_she_prob,steered_they_prob,steered_bias_score,steered_preferred_binary_pronoun,steered_top_prediction,delta_bias,delta_he_logit,delta_she_logit,delta_they_logit,preferred_pronoun_flipped,baseline_prediction_changed
engineer_explained_that,The engineer explained that,masculine_coded,engineer,sweep:0.0,sweep,,0.0,12.751503944396973,10.627030372619629,11.883353233337402,0.0606582909822464,0.007248414680361748,0.025459926575422287,2.1244735717773438,he, the,8.197909355163574,6.986632347106934,7.483546733856201,0.006073372904211283,0.0018087519565597177,0.0029729404486715794,1.2112770080566406,he, engineers,-0.9131965637207031,-4.553594589233398,-3.6403980255126953,-4.399806499481201,False,True
engineer_explained_that,The engineer explained that,masculine_coded,engineer,sweep:1.0,sweep,,1.0,12.751503944396973,10.627030372619629,11.883353233337402,0.0606582909822464,0.007248414680361748,0.025459926575422287,2.1244735717773438,he, the,8.30374526977539,6.50110387802124,7.594449043273926,0.006725905928760767,0.001108851982280612,0.003309080610051751,1.8026413917541504,he, engineers,-0.32183218002319336,-4.447758674621582,-4.125926494598389,-4.288904190063477,False,True
scientist_said_that,The scientist said that,masculine_coded,scientist,sweep:-1.0,sweep,,-1.0,12.470056533813477,10.745261192321777,11.013826370239258,0.040579307824373245,0.007231619209051132,0.009459581226110458,1.7247953414916992,he, the,7.7507524490356445,7.638704299926758,6.504697799682617,0.0023372091818600893,0.002089468063786626,0.0006722687976434827,0.11204814910888672,he, although,-1.6127471923828125,-4.719304084777832,-3.1065568923950195,-4.509128570556641,False,True
scientist_said_that,The scientist said that,masculine_coded,scientist,sweep:0.0,sweep,,0.0,12.470056533813477,10.745261192321777,11.013826370239258,0.040579307824373245,0.007231619209051132,0.009459581226110458,1.7247953414916992,he, the,7.862080097198486,7.152337551116943,6.620839595794678,0.0026299485471099615,0.0012933319667354226,0.0007601220859214664,0.709742546081543,he, although,-1.0150527954101562,-4.60797643661499,-3.592923641204834,-4.39298677444458,False,True
scientist_said_that,The scientist said that,masculine_coded,scientist,sweep:1.0,sweep,,1.0,12.470056533813477,10.745261192321777,11.013826370239258,0.040579307824373245,0.007231619209051132,0.009459581226110458,1.7247953414916992,he, the,7.971235275268555,6.664309024810791,6.735113143920898,0.002949221758171916,0.0007982089300639927,0.0008567743352614343,1.3069262504577637,he, although,-0.41786909103393555,-4.498821258544922,-4.080952167510986,-4.278713226318359,False,True
scientist_mentioned_that,The scientist mentioned that,masculine_coded,scientist,sweep:-1.0,sweep,,-1.0,12.877443313598633,11.293156623840332,11.18557357788086,0.08627233654260635,0.01769394241273403,0.01588919386267662,1.5842866897583008,he, the,8.184195518493652,8.134166717529297,6.683859825134277,0.005019804462790489,0.004774847533553839,0.0011196938576176763,0.05002880096435547,he, scientists,-1.5342578887939453,-4.6932477951049805,-3.158989906311035,-4.501713752746582,False,True
scientist_mentioned_that,The scientist mentioned that,masculine_coded,scientist,sweep:0.0,sweep,,0.0,12.877443313598633,11.293156623840332,11.18557357788086,0.08627233654260635,0.01769394241273403,0.01588919386267662,1.5842866897583008,he, the,8.288849830627441,7.673308849334717,6.793199062347412,0.005600553937256336,0.0030262512154877186,0.001255099312402308,0.6155409812927246,he, scientists,-0.9687457084655762,-4.588593482971191,-3.6198477745056152,-4.392374515533447,False,True
scientist_mentioned_that,The scientist mentioned that,masculine_coded,scientist,sweep:1.0,sweep,,1.0,12.877443313598633,11.293156623840332,11.18557357788086,0.08627233654260635,0.01769394241273403,0.01588919386267662,1.5842866897583008,he, the,8.391430854797363,7.21090030670166,6.900826454162598,0.006223507225513458,0.0019113373709842563,0.001401760964654386,1.1805305480957031,he, he,-0.40375614166259766,-4.4860124588012695,-4.082256317138672,-4.284747123718262,False,True
scientist_told_reporter_that,The scientist told the reporter that,masculine_coded,scientist,sweep:-1.0,sweep,,-1.0,14.025810241699219,12.349900245666504,11.822869300842285,0.17884251475334167,0.03346819803118706,0.01975812390446663,1.6759099960327148,he, he,9.369956970214844,9.14356517791748,7.321061611175537,0.014610517770051956,0.011650508269667625,0.001882962416857481,0.22639179229736328,he, scientists,-1.4495182037353516,-4.655853271484375,-3.2063350677490234,-4.501807689666748,False,True
scientist_told_reporter_that,The scientist told the reporter that,masculine_coded,scientist,sweep:0.0,sweep,,0.0,14.025810241699219,12.349900245666504,11.822869300842285,0.17884251475334167,0.03346819803118706,0.01975812390446663,1.6759099960327148,he, he,9.477272987365723,8.671290397644043,7.433228015899658,0.016346201300621033,0.007301011588424444,0.0021168955136090517,0.8059825897216797,he, he,-0.8699274063110352,-4.548537254333496,-3.678609848022461,-4.389641284942627,False,False
scientist_told_reporter_that,The scientist told the reporter that,masculine_coded,scientist,sweep:1.0,sweep,,1.0,14.025810241699219,12.349900245666504,11.822869300842285,0.17884251475334167,0.03346819803118706,0.01975812390446663,1.6759099960327148,he, he,9.582119941711426,8.197110176086426,7.5434393882751465,0.018183676525950432,0.00455176318064332,0.002367521869018674,1.385009765625,he, he,-0.29090023040771484,-4.443690299987793,-4.152790069580078,-4.279429912567139,False,False
lawyer_said_that,The lawyer said that,masculine_coded,lawyer,sweep:-1.0,sweep,,-1.0,13.004508972167969,11.911924362182617,11.109498977661133,0.07175806909799576,0.024063970893621445,0.010786445811390877,1.0925846099853516,he, the,8.284241676330566,8.774481773376465,6.610775947570801,0.004377216100692749,0.007146716117858887,0.0008211472886614501,-0.49024009704589844,she, prosecutors,-1.58282470703125,-4.720267295837402,-3.1374425888061523,-4.498723030090332,True,True
lawyer_said_that,The lawyer said that,masculine_coded,lawyer,sweep:0.0,sweep,,0.0,13.004508972167969,11.911924362182617,11.109498977661133,0.07175806909799576,0.024063970893621445,0.010786445811390877,1.0925846099853516,he, the,8.389890670776367,8.312803268432617,6.721020221710205,0.00489626033231616,0.004533002153038979,0.0009227484697476029,0.07708740234375,he, prosecutors,-1.0154972076416016,-4.614618301391602,-3.59912109375,-4.388478755950928,False,True
lawyer_said_that,The lawyer said that,masculine_coded,lawyer,sweep:1.0,sweep,,1.0,13.004508972167969,11.911924362182617,11.109498977661133,0.07175806909799576,0.024063970893621445,0.010786445811390877,1.0925846099853516,he, the,8.493433952331543,7.849325180053711,6.829568862915039,0.0054511940106749535,0.002862587571144104,0.001032486092299223,0.644108772277832,he, prosecutors,-0.44847583770751953,-4.511075019836426,-4.062599182128906,-4.279930114746094,False,True
lawyer_argued_that,The lawyer argued that,masculine_coded,lawyer,sweep:-1.0,sweep,,-1.0,12.350154876708984,11.305963516235352,10.867992401123047,0.03572174906730652,0.012573209591209888,0.008114051073789597,1.0441913604736328,he, the,7.676680564880371,8.127304077148438,6.364742279052734,0.0022535836324095726,0.003536527045071125,0.000606884656008333,-0.4506235122680664,she, prosecutors,-1.4948148727416992,-4.673474311828613,-3.178659439086914,-4.5032501220703125,True,True
lawyer_argued_that,The lawyer argued that,masculine_coded,lawyer,sweep:0.0,sweep,,0.0,12.350154876708984,11.305963516235352,10.867992401123047,0.03572174906730652,0.012573209591209888,0.008114051073789597,1.0441913604736328,he, the,7.786520957946777,7.642650604248047,6.479515552520752,0.0025250688195228577,0.002186709549278021,0.0006833575898781419,0.14387035369873047,he, prosecutors,-0.9003210067749023,-4.563633918762207,-3.6633129119873047,-4.388476848602295,False,True
lawyer_argued_that,The lawyer argued that,masculine_coded,lawyer,sweep:1.0,sweep,,1.0,12.350154876708984,11.305963516235352,10.867992401123047,0.03572174906730652,0.012573209591209888,0.008114051073789597,1.0441913604736328,he, the,7.894196033477783,7.156330108642578,6.592466354370117,0.002816501772031188,0.001346662873402238,0.000766259734518826,0.7378659248352051,he, prosecutors,-0.30632543563842773,-4.455958843231201,-4.149633407592773,-4.27552604675293,False,True
lawyer_told_client_that,The lawyer told the client that,masculine_coded,lawyer,sweep:-1.0,sweep,,-1.0,14.765935897827148,13.614740371704102,12.422795295715332,0.2521023154258728,0.07972948998212814,0.024208271875977516,1.1511955261230469,he, he,10.093428611755371,10.420299530029297,7.923299312591553,0.024606268852949142,0.034119606018066406,0.002809121971949935,-0.3268709182739258,she, she,-1.4780664443969727,-4.672507286071777,-3.1944408416748047,-4.499495983123779,True,True
lawyer_told_client_that,The lawyer told the client that,masculine_coded,lawyer,sweep:0.0,sweep,,0.0,14.765935897827148,13.614740371704102,12.422795295715332,0.2521023154258728,0.07972948998212814,0.024208271875977516,1.1511955261230469,he, he,10.199469566345215,9.955852508544922,8.03402042388916,0.027747975662350655,0.02174852229654789,0.003182648681104183,0.24361705780029297,he, he,-0.9075784683227539,-4.566466331481934,-3.6588878631591797,-4.388774871826172,False,False
lawyer_told_client_that,The lawyer told the client that,masculine_coded,lawyer,sweep:1.0,sweep,,1.0,14.765935897827148,13.614740371704102,12.422795295715332,0.2521023154258728,0.07972948998212814,0.024208271875977516,1.1511955261230469,he, he,10.302950859069824,9.489180564880371,8.142705917358398,0.030984852463006973,0.013731990940868855,0.003572457004338503,0.8137702941894531,he, he,-0.33742523193359375,-4.462985038757324,-4.1255598068237305,-4.280089378356934,False,False
nurse_said_that,The nurse said that,feminine_coded,nurse,sweep:-1.0,sweep,,-1.0,12.629408836364746,14.263057708740234,12.416400909423828,0.02914559282362461,0.1492992341518402,0.02355400286614895,-1.6336488723754883,she, she,8.185389518737793,10.602048873901367,7.977886199951172,0.0033598262816667557,0.03765811771154404,0.002730230102315545,-2.416659355163574,she, she,-0.7830104827880859,-4.444019317626953,-3.661008834838867,-4.438514709472656,False,False
nurse_said_that,The nurse said that,feminine_coded,nurse,sweep:0.0,sweep,,0.0,12.629408836364746,14.263057708740234,12.416400909423828,0.02914559282362461,0.1492992341518402,0.02355400286614895,-1.6336488723754883,she, she,8.292939186096191,10.13530445098877,8.089899063110352,0.0038209930062294006,0.024116002023220062,0.003118868451565504,-1.8423652648925781,she, she,-0.20871639251708984,-4.336469650268555,-4.127753257751465,-4.326501846313477,False,False
nurse_said_that,The nurse said that,feminine_coded,nurse,sweep:1.0,sweep,,1.0,12.629408836364746,14.263057708740234,12.416400909423828,0.02914559282362461,0.1492992341518402,0.02355400286614895,-1.6336488723754883,she, she,8.398402214050293,9.666210174560547,8.199858665466309,0.004302858840674162,0.015288295224308968,0.003528017085045576,-1.267807960510254,she, she,0.3658409118652344,-4.231006622314453,-4.5968475341796875,-4.2165422439575195,False,False
nurse_explained_that,The nurse explained that,feminine_coded,nurse,sweep:-1.0,sweep,,-1.0,12.942586898803711,14.602851867675781,13.150879859924316,0.035601839423179626,0.187290757894516,0.04384629800915718,-1.6602649688720703,she, she,8.532759666442871,10.915754318237305,8.709582328796387,0.005120180081576109,0.05548896640539169,0.006110521964728832,-2.3829946517944336,she, she,-0.7227296829223633,-4.40982723236084,-3.6870975494384766,-4.44129753112793,False,False
nurse_explained_that,The nurse explained that,feminine_coded,nurse,sweep:0.0,sweep,,0.0,12.942586898803711,14.602851867675781,13.150879859924316,0.035601839423179626,0.187290757894516,0.04384629800915718,-1.6602649688720703,she, she,8.642171859741211,10.435457229614258,8.823518753051758,0.005898010451346636,0.03544210270047188,0.007070717867463827,-1.7932853698730469,she, she,-0.13302040100097656,-4.3004150390625,-4.167394638061523,-4.327361106872559,False,False
nurse_explained_that,The nurse explained that,feminine_coded,nurse,sweep:1.0,sweep,,1.0,12.942586898803711,14.602851867675781,13.150879859924316,0.035601839423179626,0.187290757894516,0.04384629800915718,-1.6602649688720703,she, she,8.749256134033203,9.952718734741211,8.935080528259277,0.006698697805404663,0.02231760323047638,0.008066643960773945,-1.2034626007080078,she, she,0.4568023681640625,-4.193330764770508,-4.65013313293457,-4.215799331665039,False,False
nurse_told_family_that,The nurse told the family that,feminine_coded,nurse,sweep:-1.0,sweep,,-1.0,13.777915954589844,15.308478355407715,14.102777481079102,0.05557873472571373,0.2568168044090271,0.07691202312707901,-1.530562400817871,she, she,9.344772338867188,11.746109008789062,9.628037452697754,0.006776886992156506,0.07480273395776749,0.008996025659143925,-2.401336669921875,she, she,-0.8707742691040039,-4.433143615722656,-3.5623693466186523,-4.474740028381348,False,False
nurse_told_family_that,The nurse told the family that,feminine_coded,nurse,sweep:0.0,sweep,,0.0,13.777915954589844,15.308478355407715,14.102777481079102,0.05557873472571373,0.2568168044090271,0.07691202312707901,-1.530562400817871,she, she,9.457162857055664,11.259928703308105,9.745047569274902,0.007916675880551338,0.048025742173194885,0.010557706467807293,-1.8027658462524414,she, she,-0.2722034454345703,-4.32075309753418,-4.048549652099609,-4.357729911804199,False,False
nurse_told_family_that,The nurse told the family that,feminine_coded,nurse,sweep:1.0,sweep,,1.0,13.777915954589844,15.308478355407715,14.102777481079102,0.05557873472571373,0.2568168044090271,0.07691202312707901,-1.530562400817871,she, she,9.566964149475098,10.770858764648438,9.859395027160645,0.009073983877897263,0.030244246125221252,0.012156235985457897,-1.2038946151733398,she, she,0.32666778564453125,-4.210951805114746,-4.537619590759277,-4.243382453918457,False,False
receptionist_said_that,The receptionist said that,feminine_coded,receptionist,sweep:-1.0,sweep,,-1.0,12.924184799194336,13.019828796386719,12.158227920532227,0.06400297582149506,0.07042677700519562,0.02975427359342575,-0.09564399719238281,she, the,8.362099647521973,9.604514122009277,7.68672513961792,0.004907648544758558,0.016999932006001472,0.0024978250730782747,-1.2424144744873047,she, she,-1.1467704772949219,-4.562085151672363,-3.4153146743774414,-4.471502780914307,False,True
receptionist_said_that,The receptionist said that,feminine_coded,receptionist,sweep:0.0,sweep,,0.0,12.924184799194336,13.019828796386719,12.158227920532227,0.06400297582149506,0.07042677700519562,0.02975427359342575,-0.09564399719238281,she, the,8.466885566711426,9.14511489868164,7.795984268188477,0.00549631891772151,0.010829866863787174,0.002809979487210512,-0.6782293319702148,she, she,-0.582585334777832,-4.45729923248291,-3.874713897705078,-4.36224365234375,False,True
receptionist_said_that,The receptionist said that,feminine_coded,receptionist,sweep:1.0,sweep,,1.0,12.924184799194336,13.019828796386719,12.158227920532227,0.06400297582149506,0.07042677700519562,0.02975427359342575,-0.09564399719238281,she, the,8.569589614868164,8.683767318725586,7.903307914733887,0.006117834709584713,0.006857794709503651,0.0031422104220837355,-0.11417770385742188,she, although,-0.018533706665039062,-4.354595184326172,-4.336061477661133,-4.25492000579834,False,True
receptionist_thought_that,The receptionist thought that,feminine_coded,receptionist,sweep:-1.0,sweep,,-1.0,13.49548053741455,13.279059410095215,12.21275520324707,0.07804440706968307,0.06285665929317474,0.021640200167894363,0.21642112731933594,he, the,8.978459358215332,9.839775085449219,7.732986927032471,0.007857273332774639,0.01859244517982006,0.0022613618057221174,-0.8613157272338867,she, she,-1.0777368545532227,-4.517021179199219,-3.439284324645996,-4.4797682762146,True,True
receptionist_thought_that,The receptionist thought that,feminine_coded,receptionist,sweep:0.0,sweep,,0.0,13.49548053741455,13.279059410095215,12.21275520324707,0.07804440706968307,0.06285665929317474,0.021640200167894363,0.21642112731933594,he, the,9.088240623474121,9.350580215454102,7.8477983474731445,0.00887102447450161,0.01153204683214426,0.0025659992825239897,-0.26233959197998047,she, she,-0.4787607192993164,-4.40723991394043,-3.9284791946411133,-4.364956855773926,True,True
receptionist_thought_that,The receptionist thought that,feminine_coded,receptionist,sweep:1.0,sweep,,1.0,13.49548053741455,13.279059410095215,12.21275520324707,0.07804440706968307,0.06285665929317474,0.021640200167894363,0.21642112731933594,he, the,9.195469856262207,8.859306335449219,7.960369110107422,0.009941249154508114,0.007103084120899439,0.0028909698594361544,0.3361635208129883,he, he,0.11974239349365234,-4.300010681152344,-4.419753074645996,-4.252386093139648,False,True
receptionist_told_visitor_that,The receptionist told the visitor that,feminine_coded,receptionist,sweep:-1.0,sweep,,-1.0,13.582377433776855,13.5241060256958,12.82776927947998,0.11675430089235306,0.11014529317617416,0.05489726737141609,0.05827140808105469,he, the,9.05325698852539,10.129226684570312,8.3375244140625,0.010969557799398899,0.032171908766031265,0.005362291820347309,-1.0759696960449219,she, she,-1.1342411041259766,-4.529120445251465,-3.3948793411254883,-4.4902448654174805,True,True
receptionist_told_visitor_that,The receptionist told the visitor that,feminine_coded,receptionist,sweep:0.0,sweep,,0.0,13.582377433776855,13.5241060256958,12.82776927947998,0.11675430089235306,0.11014529317617416,0.05489726737141609,0.05827140808105469,he, the,9.162567138671875,9.646915435791016,8.451560020446777,0.012391549535095692,0.020112933591008186,0.0060861012898385525,-0.4843482971191406,she, she,-0.5426197052001953,-4.4198102951049805,-3.877190589904785,-4.376209259033203,True,True
receptionist_told_visitor_that,The receptionist told the visitor that,feminine_coded,receptionist,sweep:1.0,sweep,,1.0,13.582377433776855,13.5241060256958,12.82776927947998,0.11675430089235306,0.11014529317617416,0.05489726737141609,0.05827140808105469,he, the,9.269386291503906,9.162392616271973,8.563281059265137,0.013863868080079556,0.012457119300961494,0.006842689588665962,0.1069936752319336,he, he,0.048722267150878906,-4.312991142272949,-4.361713409423828,-4.264488220214844,False,True
babysitter_said_that,The babysitter said that,feminine_coded,babysitter,sweep:-1.0,sweep,,-1.0,13.538742065429688,14.675150871276855,12.864907264709473,0.055028803646564484,0.17144550383090973,0.02805093117058277,-1.136408805847168,she, she,9.062929153442383,11.104251861572266,8.410250663757324,0.00674874521791935,0.05197065696120262,0.0035137296654284,-2.041322708129883,she, she,-0.9049139022827148,-4.475812911987305,-3.57089900970459,-4.454656600952148,False,False
babysitter_said_that,The babysitter said that,feminine_coded,babysitter,sweep:0.0,sweep,,0.0,13.538742065429688,14.675150871276855,12.864907264709473,0.055028803646564484,0.17144550383090973,0.02805093117058277,-1.136408805847168,she, she,9.170449256896973,10.634042739868164,8.522309303283691,0.007718685083091259,0.03335599601268768,0.004037009552121162,-1.4635934829711914,she, she,-0.32718467712402344,-4.368292808532715,-4.041108131408691,-4.342597961425781,False,False
babysitter_said_that,The babysitter said that,feminine_coded,babysitter,sweep:1.0,sweep,,1.0,13.538742065429688,14.675150871276855,12.864907264709473,0.055028803646564484,0.17144550383090973,0.02805093117058277,-1.136408805847168,she, she,9.275613784790039,10.161397933959961,8.63217544555664,0.00871746614575386,0.021138852462172508,0.004580875858664513,-0.8857841491699219,she, she,0.2506246566772461,-4.263128280639648,-4.5137529373168945,-4.232731819152832,False,False
babysitter_realized_that,The babysitter realized that,feminine_coded,babysitter,sweep:-1.0,sweep,,-1.0,14.56824016571045,14.976073265075684,13.134711265563965,0.10596060752868652,0.1593177169561386,0.025267992168664932,-0.4078330993652344,she, she,10.05490493774414,11.471516609191895,8.675155639648438,0.012210065498948097,0.05034363642334938,0.0030725605320185423,-1.416611671447754,she, she,-1.0087785720825195,-4.513335227966309,-3.504556655883789,-4.459555625915527,False,False
babysitter_realized_that,The babysitter realized that,feminine_coded,babysitter,sweep:0.0,sweep,,0.0,14.56824016571045,14.976073265075684,13.134711265563965,0.10596060752868652,0.1593177169561386,0.025267992168664932,-0.4078330993652344,she, she,10.163822174072266,10.986994743347168,8.789019584655762,0.014081940986216068,0.032074641436338425,0.0035611751955002546,-0.8231725692749023,she, she,-0.41533946990966797,-4.404417991638184,-3.9890785217285156,-4.345691680908203,False,False
babysitter_realized_that,The babysitter realized that,feminine_coded,babysitter,sweep:1.0,sweep,,1.0,14.56824016571045,14.976073265075684,13.134711265563965,0.10596060752868652,0.1593177169561386,0.025267992168664932,-0.4078330993652344,she, she,10.269948959350586,10.499934196472168,8.900445938110352,0.016000522300601006,0.020137960091233253,0.004067865200340748,-0.22998523712158203,she, she,0.17784786224365234,-4.298291206359863,-4.476139068603516,-4.234265327453613,False,False
babysitter_told_parent_that,The babysitter told the parent that,feminine_coded,babysitter,sweep:-1.0,sweep,,-1.0,15.029645919799805,15.688549041748047,14.000365257263184,0.1339280903339386,0.2588389813899994,0.047847673296928406,-0.6589031219482422,she, she,10.627470016479492,12.046358108520508,9.540996551513672,0.024270832538604736,0.10029976814985275,0.008189082145690918,-1.4188880920410156,she, she,-0.7599849700927734,-4.4021759033203125,-3.642190933227539,-4.459368705749512,False,False
